trip_id,date,time,day_of_week,is_weekend,source,destination,distance_km,travel_time_min,avg_speed,road_type,vehicle_type,traffic_level
7351,2016-03-24,9,3,0,"40.7507,-73.9984","40.715,-74.0031",3.9893635720376865,21.25,11.264085379871114,city,bike,Medium
7352,2016-03-28,7,0,0,"40.7565,-73.9904","40.7552,-73.9766",1.1713274887622074,4.916666666666667,14.29416596455575,city,car,Medium
7353,2016-03-04,23,4,0,"40.7142,-73.9527","40.712,-73.966",1.1473606506346543,6.45,10.673122331485157,city,bus,Medium
7354,2016-03-25,11,4,0,"40.778,-73.9456","40.7749,-73.9628",1.4887621546844787,7.75,11.525900552395964,city,bike,Medium
7355,2016-03-06,22,6,1,"40.7154,-73.9844","40.7096,-74.0139",2.5686842259842235,14.0,11.008646682789529,city,car,Medium
7356,2016-04-09,16,5,1,"40.7343,-73.9908","40.7582,-73.9838",2.722197382657294,44.03333333333333,3.709277281440673,city,car,High
7357,2016-04-22,17,4,0,"40.7261,-73.9835","40.7462,-73.9902",2.305206031979495,10.783333333333333,12.826494150117746,city,bus,Medium
7358,2016-05-21,20,5,1,"40.749,-73.9921","40.7261,-74.0014",2.6641933210532898,23.916666666666668,6.683690561527416,city,car,High
7359,2016-02-07,9,6,1,"40.7935,-73.9688","40.7581,-73.9721",3.9460962529714245,18.916666666666668,12.51625243233227,city,bike,Medium
7360,2016-04-01,7,4,0,"40.7737,-73.9548","40.7537,-73.9888",3.6256374460408556,12.95,16.798320213316707,city,bike,Medium
7361,2016-05-20,18,4,0,"40.7606,-73.9756","40.7384,-73.9991",3.1642403767967324,26.866666666666667,7.066541784409576,city,bike,High
7362,2016-03-04,14,4,0,"40.7119,-74.0163","40.7479,-73.9839",4.845377251294739,20.666666666666668,14.067224277952468,city,bike,Medium
7363,2016-01-04,18,0,0,"40.7725,-73.9671","40.775,-73.9845",1.4913443499984582,7.633333333333334,11.722357336232422,city,bike,Medium
7364,2016-06-26,3,6,1,"40.7302,-73.9907","40.8491,-73.9136",14.728464526047992,29.683333333333334,29.771180400770785,city,car,Low
7365,2016-04-07,8,3,0,"40.7668,-73.9612","40.7463,-73.9816",2.8545691629739576,16.466666666666665,10.40126415658527,city,bus,Medium
7366,2016-05-12,9,3,0,"40.7458,-73.9946","40.7372,-73.9904",1.0196415139269877,5.233333333333333,11.690157484513234,city,bike,Medium
7367,2016-06-02,6,3,0,"40.6457,-73.7768","40.7458,-73.9548",18.68380910100369,51.5,21.76754458369362,highway,car,Medium
7368,2016-02-28,3,6,1,"40.7652,-73.9953","40.7657,-73.9788",1.3907055988255557,4.833333333333333,17.26393157162759,city,car,Medium
7369,2016-06-04,7,5,1,"40.7822,-73.9535","40.7492,-73.9925",4.924688537987801,14.016666666666667,21.08071193431163,city,car,Medium
7370,2016-01-16,2,5,1,"40.7338,-74.0021","40.7234,-73.9912",1.4767988349042995,9.2,9.631296749375867,city,bus,High
7371,2016-06-10,5,4,0,"40.7251,-73.987","40.7621,-73.9722",4.298992406773659,10.716666666666667,24.0690088093082,city,car,Medium
7372,2016-01-01,16,4,0,"40.7749,-73.9652","40.7574,-73.9933",3.063800098369967,12.1,15.192397181999837,city,bike,Medium
7373,2016-02-23,11,1,0,"40.7833,-73.9592","40.7824,-73.9776",1.5524308434185472,6.183333333333334,15.064018965786442,city,car,Medium
7374,2016-02-18,11,3,0,"40.774,-73.873","40.7728,-73.8994",2.227085005207867,7.05,18.95391493793929,city,car,Medium
7375,2016-04-02,19,5,1,"40.7439,-73.9815","40.7513,-73.9781",0.8712661236232137,4.583333333333333,11.405665618340253,city,bike,Medium
7376,2016-05-06,15,4,0,"40.7825,-73.9827","40.741,-74.0057",5.004683720308894,21.366666666666667,14.053714035188783,city,bike,Medium
7377,2016-01-28,17,3,0,"40.7646,-73.9661","40.7669,-73.9537",1.0751565217745653,7.216666666666667,8.938945677571445,city,bike,High
7378,2016-02-21,18,6,1,"40.7286,-74.0016","40.7391,-74.0034",1.177356092328457,10.516666666666667,6.717087056073606,city,bike,High
7379,2016-03-29,13,1,0,"40.7569,-73.9741","40.7641,-73.999",2.2448002345498486,33.25,4.05076734054108,city,bus,High
7380,2016-01-09,17,5,1,"40.8257,-73.94","40.8265,-73.9556",1.3156089499940176,7.166666666666667,11.01440051157782,city,bike,Medium
7381,2016-05-07,12,5,1,"40.7605,-73.9857","40.7221,-73.9803",4.2940529932972975,32.35,7.964240482158821,city,bus,High
7382,2016-04-19,19,1,0,"40.7631,-73.9786","40.7533,-73.9718",1.2310579511572204,9.25,7.985240764263051,city,bike,High
7383,2016-04-04,9,0,0,"40.7651,-73.955","40.7552,-73.9711",1.7465973711278917,9.216666666666667,11.370254133924792,city,car,Medium
7384,2016-06-25,13,5,1,"40.7659,-73.9765","40.7662,-73.9696",0.5820543250911097,9.416666666666666,3.7086647262442387,city,car,High
7385,2016-03-25,13,4,0,"40.7542,-73.9659","40.7509,-73.9797",1.218972470810185,5.95,12.29215936951447,city,bus,Medium
7386,2016-05-11,8,2,0,"40.7775,-73.979","40.7418,-73.989",4.058026523167268,32.93333333333333,7.3931657304666825,city,car,High
7387,2016-02-13,18,5,1,"40.7602,-73.9697","40.718,-73.9973",5.236986999499686,37.71666666666667,8.331044276711829,city,bus,High
7388,2016-04-17,13,6,1,"40.7605,-74.0029","40.7682,-73.9861",1.6537753012742877,13.3,7.460640456876486,city,bus,High
7389,2016-03-22,20,1,0,"40.7704,-73.9601","40.7899,-73.9458",2.480173704781808,4.566666666666666,32.58622385844712,city,bus,Low
7390,2016-02-07,20,6,1,"40.7461,-73.9939","40.7502,-74.0062",1.1320106320182994,3.533333333333333,19.222822053140934,city,bike,Medium
7391,2016-06-26,3,6,1,"40.7516,-73.9902","40.8241,-73.8703",12.918396415758515,23.783333333333335,32.59020819672786,city,bike,Low
7392,2016-01-30,12,5,1,"40.7683,-73.9928","40.7672,-73.9565",3.0594465820442083,14.883333333333333,12.33371522436635,city,bike,Medium
7393,2016-05-27,19,4,0,"40.7297,-74.001","40.7374,-73.9991",0.871039061341325,5.033333333333333,10.383247088836987,city,bike,Medium
7394,2016-06-16,9,3,0,"40.7546,-73.9954","40.7424,-73.9895",1.444757713830809,14.1,6.147905165237486,city,car,High
7395,2016-01-15,14,4,0,"40.7587,-73.9772","40.7817,-73.9584",3.0078538512695796,16.016666666666666,11.267714739407374,city,car,Medium
7396,2016-06-11,1,5,1,"40.6907,-73.9964","40.7032,-73.9866",1.6169430105488531,6.733333333333333,14.408403064296712,city,car,Medium
7397,2016-02-13,7,5,1,"40.7544,-73.9658","40.7644,-73.9585",1.2706166688066793,2.15,35.45906982716314,city,car,Low
7398,2016-04-19,8,1,0,"40.7506,-73.9716","40.6316,-73.9526",13.328810363107435,42.38333333333333,18.86894113534674,city,car,Medium
7399,2016-04-17,20,6,1,"40.7422,-74.0007","40.7436,-73.9931",0.6589255473915279,2.9,13.632942359824714,city,car,Medium
7400,2016-03-30,13,2,0,"40.7453,-73.9789","40.7522,-73.9794",0.7684002416978674,11.15,4.134889192993008,city,bus,High
7401,2016-01-31,20,6,1,"40.7496,-73.9908","40.7486,-73.976",1.2516790126718365,11.866666666666667,6.3287141090149035,city,bus,High
7402,2016-06-29,8,2,0,"40.8023,-73.934","40.7592,-73.9786",6.088510845557514,34.28333333333333,10.655633954305811,city,car,Medium
7403,2016-03-18,15,4,0,"40.7939,-73.9669","40.7725,-73.9469",2.9151158087099738,19.4,9.015822088793733,city,car,High
7404,2016-02-05,22,4,0,"40.7653,-73.9811","40.7715,-73.9275",4.566217561297879,17.683333333333334,15.493292385176593,city,bike,Medium
7405,2016-02-22,8,0,0,"40.7568,-73.9903","40.7655,-73.9757",1.5645821570883178,13.633333333333333,6.885691644887463,city,bus,High
7406,2016-02-19,17,4,0,"40.7669,-73.9939","40.7758,-73.9785",1.6313089022362284,5.883333333333334,16.636578039802895,city,car,Medium
7407,2016-04-18,11,0,0,"40.7704,-73.9914","40.7732,-73.952",3.3324407204742426,23.633333333333333,8.460357259314014,city,car,High
7408,2016-02-29,7,0,0,"40.7163,-74.0151","40.7297,-74.0023",1.839477677195839,5.483333333333333,20.128023215516777,city,bus,Medium
7409,2016-01-20,7,2,0,"40.7206,-73.9895","40.7591,-73.9682",4.641911129551741,14.633333333333333,19.03289301410737,city,bike,Medium
7410,2016-06-18,1,5,1,"40.7375,-73.9842","40.7206,-73.9968",2.158386381477576,10.9,11.881025953087573,city,bike,Medium
7411,2016-03-05,15,5,1,"40.7317,-74.0078","40.7335,-73.9995",0.7274305931492251,6.016666666666667,7.25415549954906,city,bus,High
7412,2016-04-25,20,0,0,"40.7539,-73.9801","40.684,-73.9771",7.776636400620327,25.3,18.44261596985058,city,bus,Medium
7413,2016-06-13,22,0,0,"40.7335,-73.9874","40.7556,-73.9854",2.463177192411626,8.466666666666667,17.455586402917035,city,bus,Medium
7414,2016-05-09,13,0,0,"40.7594,-73.9745","40.7857,-73.9725",2.929272138347476,14.3,12.290652328730667,city,car,Medium
7415,2016-04-21,14,3,0,"40.7633,-73.9697","40.7526,-73.9712",1.1964748586767116,16.716666666666665,4.294426212598367,city,bike,High
7416,2016-03-21,17,0,0,"40.7532,-73.9699","40.7459,-73.9785",1.0879874760153099,4.55,14.347087595806283,city,bus,Medium
7417,2016-05-02,13,0,0,"40.7581,-73.9858","40.7477,-73.9911",1.2396093851916903,6.7,11.100979568880808,city,bike,Medium
7418,2016-02-23,10,1,0,"40.7155,-74.0147","40.7671,-73.9799",6.443324575381922,27.066666666666666,14.283231817349089,city,bus,Medium
7419,2016-06-05,17,6,1,"40.7787,-73.9542","40.7727,-73.9605",0.8523703593097729,4.85,10.544787950223995,city,bike,Medium
7420,2016-01-20,6,2,0,"40.7513,-73.9939","40.7101,-74.0009",4.619045350316099,14.1,19.655512129004677,city,bike,Medium
7421,2016-03-05,7,5,1,"40.7642,-73.9562","40.786,-73.951",2.463279268420164,7.583333333333333,19.489682123763934,city,bike,Medium
7422,2016-05-08,15,6,1,"40.7429,-73.9885","40.7235,-74.0106",2.849721007178983,15.433333333333334,11.078828969594317,city,car,Medium
7423,2016-04-05,15,1,0,"40.7403,-73.9866","40.738,-73.9778",0.7842804766568099,4.916666666666667,9.570880393100053,city,bus,High
7424,2016-02-22,21,0,0,"40.7657,-73.9875","40.7402,-73.9802",2.9013794276256566,11.05,15.754096439596324,city,bike,Medium
7425,2016-06-22,9,2,0,"40.7672,-73.9564","40.7601,-73.9595",0.8315340683506621,9.2,5.423048271852145,city,bus,High
7426,2016-06-23,5,3,0,"40.7291,-73.9813","40.6448,-73.7922",18.495674520484865,25.15,44.124869631375425,highway,car,Low
7427,2016-01-22,20,4,0,"40.7318,-74.0009","40.7819,-73.952",6.928125351010089,23.45,17.726546740324324,city,bus,Medium
7428,2016-04-04,10,0,0,"40.7814,-73.9796","40.7848,-73.9725",0.7073057759828819,4.483333333333333,9.46580220646236,city,bus,High
7429,2016-01-16,14,5,1,"40.7716,-73.9654","40.7668,-73.9567",0.9064518786835802,2.8833333333333333,18.862582446594736,city,car,Medium
7430,2016-03-18,21,4,0,"40.6937,-73.9792","40.7021,-73.9867",1.127917399693138,3.933333333333333,17.205519656336005,city,car,Medium
7431,2016-05-26,9,3,0,"40.7499,-73.9926","40.7028,-74.0143",5.5473321911828615,31.2,10.667946521505502,city,bus,Medium
7432,2016-04-26,21,1,0,"40.6463,-73.7806","40.7531,-73.9744",20.197658617052134,25.466666666666665,47.58610668938985,highway,bike,Low
7433,2016-06-22,17,2,0,"40.733,-73.9982","40.734,-73.9928",0.4683850009562969,3.283333333333333,8.559319814429792,city,bike,High
7434,2016-06-08,11,2,0,"40.774,-73.9887","40.7612,-73.9913",1.4400388773020554,6.95,12.431990307643645,city,bus,Medium
7435,2016-05-11,21,2,0,"40.7243,-73.9976","40.7588,-73.9887",3.9088149038168476,21.966666666666665,10.67658092089579,city,bike,Medium
7436,2016-05-21,19,5,1,"40.8108,-73.9524","40.7811,-73.9761",3.8583212572280297,11.816666666666666,19.590911884373632,city,car,Medium
7437,2016-02-04,18,3,0,"40.745,-74.008","40.7146,-74.007",3.3813758380923256,12.1,16.767152916160292,city,car,Medium
7438,2016-01-07,2,3,0,"40.7246,-73.9924","40.6716,-73.9878",5.906076187977019,15.316666666666666,23.135880605785932,city,bike,Medium
7439,2016-03-29,18,1,0,"40.7649,-73.9705","40.7687,-73.9581",1.1265258706654635,5.316666666666666,12.713144621929995,city,bike,Medium
7440,2016-03-31,16,3,0,"40.7231,-73.9987","40.6956,-73.9671",4.055230099164417,18.316666666666666,13.283738268418473,city,bus,Medium
7441,2016-02-19,0,4,0,"40.7352,-73.9902","40.7097,-74.0022",3.010407806956944,9.583333333333334,18.84777061746956,city,bike,Medium
7442,2016-03-05,7,5,1,"40.733,-73.9752","40.746,-73.971",1.4882138725201233,5.683333333333334,15.711348800798955,city,car,Medium
7443,2016-01-29,20,4,0,"40.7359,-74.0058","40.7269,-73.991",1.5989598793727442,14.683333333333334,6.533774762476593,city,car,High
7444,2016-02-13,0,5,1,"40.7309,-74.0082","40.727,-73.9802",2.398915905714339,11.866666666666667,12.129350085072502,city,car,Medium
7445,2016-06-09,15,3,0,"40.7396,-73.9911","40.7374,-73.9947",0.3896644918395615,1.1666666666666667,20.039888151748876,city,bus,Medium
7446,2016-06-23,14,3,0,"40.7927,-73.975","40.7785,-73.9853",1.8014276485394356,7.716666666666667,14.006780852574444,city,bike,Medium
7447,2016-03-23,21,2,0,"40.7571,-73.986","40.7255,-73.9967",3.6275519854696507,17.416666666666668,12.496829806402623,city,car,Medium
7448,2016-02-19,19,4,0,"40.7785,-73.956","40.7747,-73.9589",0.4880263723530747,1.75,16.73233276639113,city,bus,Medium
7449,2016-03-23,13,2,0,"40.7639,-73.98","40.7288,-74.035",6.0580952222327085,33.03333333333333,11.003603834529642,city,bus,Medium
7450,2016-01-26,18,1,0,"40.7657,-73.9556","40.7716,-73.9827",2.3746168280871265,22.65,6.290375703542057,city,bike,High
7451,2016-06-05,18,6,1,"40.7176,-73.9952","40.7253,-73.9912",0.9201698288948259,7.0,7.88716996195565,city,bus,High
7452,2016-04-14,15,3,0,"40.7657,-73.9801","40.7645,-73.9883",0.7033624127162991,3.6333333333333333,11.615159109076497,city,bus,Medium
7453,2016-05-24,14,1,0,"40.7063,-74.0169","40.7165,-74.0109",1.2418265810599554,6.633333333333334,11.232602240743315,city,bus,Medium
7454,2016-06-05,21,6,1,"40.758,-73.9852","40.7166,-73.9946",4.671099664029875,16.5,16.985816960108636,city,bus,Medium
7455,2016-04-24,22,6,1,"40.7451,-73.9917","40.834,-73.9424",10.721185822016276,16.583333333333332,38.79022005955638,city,car,Low
7456,2016-04-06,20,2,0,"40.7372,-73.9969","40.7246,-73.9816",1.9039433105247883,11.8,9.681067680634516,city,bus,High
7457,2016-02-02,20,1,0,"40.7666,-73.9793","40.7506,-73.991",2.0338080743460245,8.6,14.189358658228077,city,bus,Medium
7458,2016-01-09,19,5,1,"40.7171,-74.008","40.7026,-74.013",1.6664960715500674,7.35,13.60404956367402,city,bike,Medium
7459,2016-04-29,1,4,0,"40.7472,-73.9934","40.7432,-73.9843",0.8863003643030261,6.066666666666666,8.765607998601357,city,bike,High
7460,2016-02-05,23,4,0,"40.7427,-73.9824","40.7321,-73.9881",1.272748369873762,4.216666666666667,18.110253484369736,city,bike,Medium
7461,2016-02-03,16,2,0,"40.7541,-73.9783","40.7728,-73.9597",2.6033811065655175,14.5,10.77261147544352,city,car,Medium
7462,2016-04-07,21,3,0,"40.7627,-73.9698","40.6902,-73.9945",8.32599170091546,33.166666666666664,15.06209553934455,city,bike,Medium
7463,2016-04-20,8,2,0,"40.7679,-73.9621","40.7557,-73.9748",1.7275420551958656,11.4,9.09232660629403,city,bike,High
7464,2016-05-03,16,1,0,"40.7786,-73.9539","40.7732,-73.9492",0.7191456413057308,3.25,13.27653491641349,city,bus,Medium
7465,2016-02-13,9,5,1,"40.7636,-73.9889","40.7352,-73.9859",3.1680315390394322,10.416666666666666,18.24786166486713,city,bike,Medium
7466,2016-05-12,9,3,0,"40.7969,-73.971","40.7967,-73.9707",0.03364978012757634,22.466666666666665,0.08986588164634632,city,car,High
7467,2016-03-21,15,0,0,"40.7556,-73.9839","40.7654,-73.9753",1.3084793541995872,6.0,13.084793541995872,city,bus,Medium
7468,2016-05-29,23,6,1,"40.7315,-74.0067","40.7495,-73.9956",2.2092028284622405,4.9,27.051463205660085,city,bike,Low
7469,2016-03-18,8,4,0,"40.755,-73.9684","40.7501,-73.9914",2.0125430901977945,19.4,6.224360072776685,city,bus,High
7470,2016-06-16,20,3,0,"40.7646,-73.9767","40.761,-73.9773",0.4034786654495763,2.5,9.683487970789832,city,bus,High
7471,2016-06-03,9,4,0,"40.7837,-73.9803","40.8043,-73.9355",4.412470663512227,20.233333333333334,13.084756498059322,city,car,Medium
7472,2016-04-01,9,4,0,"40.7549,-73.9842","40.7521,-73.9721",1.0657124006638887,7.116666666666666,8.984928904894613,city,bike,High
7473,2016-01-16,14,5,1,"40.7554,-73.9795","40.7627,-73.9836",0.8821249324279843,7.166666666666667,7.385231992420334,city,car,High
7474,2016-05-06,20,4,0,"40.7428,-73.9803","40.6473,-73.789",19.309975217346043,28.4,40.795722290167696,highway,bike,Low
7475,2016-04-12,23,1,0,"40.7731,-73.958","40.7957,-73.9368",3.0823843750764643,8.616666666666667,21.463411509236504,city,bike,Medium
7476,2016-06-30,13,3,0,"40.7328,-73.9847","40.6936,-73.9838",4.359501120260782,22.183333333333334,11.791287778316164,city,bus,Medium
7477,2016-03-14,16,0,0,"40.7594,-73.9887","40.757,-74.001",1.0698120924299164,6.15,10.437191145657719,city,bike,Medium
7478,2016-04-07,16,3,0,"40.7681,-73.986","40.7539,-73.9779",1.7200436544761781,10.316666666666666,10.003484904869534,city,car,Medium
7479,2016-03-04,14,4,0,"40.7747,-73.9822","40.8043,-73.9647",3.606059306167179,15.733333333333333,13.751921082840939,city,car,Medium
7480,2016-03-05,7,5,1,"40.7503,-73.9913","40.7521,-73.9819",0.8167219253317195,5.066666666666666,9.671707010507204,city,car,High
7481,2016-05-18,22,2,0,"40.7665,-73.9863","40.8231,-73.9266",8.05396061120523,23.366666666666667,20.680640656447096,city,car,Medium
7482,2016-06-11,21,5,1,"40.7177,-73.9997","40.6401,-73.9566",9.362936359716464,27.916666666666668,20.12332590745031,city,car,Medium
7483,2016-03-12,13,5,1,"40.7487,-73.989","40.7477,-73.9811",0.67471897484163,3.933333333333333,10.292323345041815,city,car,Medium
7484,2016-04-03,0,6,1,"40.7266,-73.9891","40.7164,-73.9894",1.1344699961474418,16.866666666666667,4.0356640179158,city,bus,High
7485,2016-03-25,16,4,0,"40.759,-73.9885","40.7605,-74.0029",1.2242555353376299,9.766666666666667,7.521023766579296,city,bike,High
7486,2016-02-28,9,6,1,"40.742,-73.974","40.7286,-73.997",2.444492963207703,10.15,14.450204708616964,city,car,Medium
7487,2016-01-08,15,4,0,"40.7663,-73.9659","40.7766,-73.9789",1.5843514084790218,13.383333333333333,7.1029452933057025,city,car,High
7488,2016-04-14,21,3,0,"40.7351,-73.992","40.7314,-73.9969",0.5828607865379826,6.266666666666667,5.580581998767919,city,car,High
7489,2016-06-20,8,0,0,"40.7509,-73.9805","40.7551,-73.9755",0.628879056654933,4.25,8.878292564540232,city,bike,High
7490,2016-05-29,19,6,1,"40.7453,-73.9983","40.7573,-73.9899",1.510341217873979,9.083333333333334,9.976565842837292,city,bus,High
7491,2016-05-16,18,0,0,"40.7703,-73.8635","40.742,-73.8798",3.433281833326241,20.95,9.832788066805463,city,bike,High
7492,2016-05-09,16,0,0,"40.7626,-73.9726","40.7548,-73.9756",0.9033777961033858,3.1666666666666665,17.116631926169415,city,bike,Medium
7493,2016-06-21,20,1,0,"40.7254,-73.9779","40.7296,-73.9805",0.515856036943438,5.0,6.1902724433212555,city,car,High
7494,2016-06-22,22,2,0,"40.7383,-73.9775","40.7767,-73.9481",4.93598813682113,15.183333333333334,19.505551363947387,city,car,Medium
7495,2016-05-10,17,1,0,"40.768,-73.956","40.7901,-73.9471",2.569130486961265,12.05,12.792350972421236,city,bus,Medium
7496,2016-02-23,20,1,0,"40.7689,-73.9612","40.7789,-73.946",1.6954933714416034,6.933333333333334,14.672538791321566,city,car,Medium
7497,2016-06-26,13,6,1,"40.781,-73.9725","40.7786,-73.9542",1.5637923598311516,10.516666666666667,8.92179476290356,city,bus,High
7498,2016-03-01,17,1,0,"40.7454,-73.9912","40.7605,-74.0023",1.9218219163635932,14.4,8.007591318181637,city,car,High
7499,2016-03-03,22,3,0,"40.7257,-73.9866","40.7621,-73.9791",4.096515357065958,20.266666666666666,12.12784151762948,city,car,Medium
7500,2016-05-11,18,2,0,"40.7617,-73.9687","40.7458,-73.9785",1.9512146269087345,13.633333333333333,8.587252636762157,city,bike,High
7501,2016-05-03,8,1,0,"40.746,-73.9905","40.7393,-74.0013",1.1759621468904757,15.983333333333333,4.414456442967375,city,car,High
7502,2016-06-03,18,4,0,"40.7468,-74.002","40.7375,-74.0048",1.0606764812884348,3.7666666666666666,16.89573156034675,city,car,Medium
7503,2016-03-27,18,6,1,"40.7656,-73.98","40.7442,-74.0031",3.0738029769732704,19.25,9.580684603553049,city,bike,High
7504,2016-01-12,18,1,0,"40.7441,-74.003","40.7294,-73.9872",2.10806538060562,14.55,8.693053115899463,city,bus,High
7505,2016-03-30,14,2,0,"40.7363,-73.9864","40.8412,-73.9401",12.29840450375384,37.45,19.703718831114294,city,car,Medium
7506,2016-06-19,14,6,1,"40.7261,-73.9773","40.7588,-73.9938",3.892729395066581,18.016666666666666,12.963761167659289,city,car,Medium
7507,2016-01-27,23,2,0,"40.7051,-74.0069","40.767,-73.9624",7.837910429101226,16.6,28.329796731691175,city,car,Low
